0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-136.40116880000002,139.3719482,-37.24624634,33.5921402,-27.00000191,18.3331871,-13.82095242,7.527520657,0.31619674,-2.568238735,-5.174276352,0.593882382,9.4562397,-4.2448005680000005,6.466784477000001,-6.2333498,1.06558764,-2.015068531,1.435120463,-7.741463661,-6.463659286,0.534826994,-5.2819767,-2.870356798,2.611771107,7.0206942560000005,1.580013394,4.0917487139999995,-1.4662446980000001,2.911342144,-3.2310638430000003,-0.314332515,4.366278648,-1.793582201,-3.3448143010000004,-4.46498251,-0.9035674929999999,-1.7920404669999999,3.193280935,-1.876835465,1
-108.85126499999998,132.7178192,-51.42129135,49.43379211,-29.74625778,25.54699135,-17.50297546,6.966136932,0.5812070970000001,-3.09530735,-0.060971551,-6.08063364,7.178311825,-9.938711166000001,8.084486007999999,-8.272590637,-2.532448053,1.9965380430000002,1.285018086,-3.039083958,-2.91068387,1.5832256080000002,-10.13845062,-2.127304792,1.119817495,2.044972897,1.5959206819999998,5.022721291,0.873133004,1.348802209,-2.7153542039999996,-4.097048283,-2.974318266,-7.288937092,0.249665067,2.149822235,5.9935827260000005,2.812094688,1.310412765,-3.504108429,1
-80.25830841,138.21151730000003,-50.14371109,53.56769179999999,-31.60637665,27.32467842,-21.28231239,7.968084335,-0.30982545,-1.2810008529999999,-0.361422449,-4.593414307,9.586807251,-9.714031218999999,8.589073181,-8.498437881000001,-2.2602581980000003,0.277739108,3.1448905469999997,-3.14558506,-3.053703547,0.283247232,-8.504193306,-1.0192888979999999,-0.219538122,1.453912377,-1.398645759,4.46300745,-0.973523855,3.443576097,-3.0154275889999997,-5.215322971,-0.899566531,-7.069831371,0.843020558,0.912951827,5.0402626989999995,2.614480972,4.133666515,0.029258149,1
-87.62387085,144.1088104,-44.18204498,50.70001602,-27.31795692,26.98641014,-28.69117355,4.3427548410000005,-5.5698509220000005,-10.24837589,-2.163574934,-7.826653957,9.351371765,-1.797164321,15.62792492,-1.511975408,0.916681051,-2.040828466,-2.7563359739999997,-4.25516367,-4.515443325,-4.804345131,-7.97155571,-2.018335104,-4.989730358,-0.131493866,1.049160719,3.8572449680000003,-2.140876055,4.4136881830000005,-2.389129877,-3.6484982969999997,0.357451111,-4.877308846,-1.305786729,-2.065995693,6.620090007999999,6.001507759,7.321376801,-0.6341782810000001,1
-90.66728973,141.717041,-48.09317398,49.23985291,-24.61281967,28.35963249,-28.78010178,4.592141628,-6.949168682000001,-13.00953484,-2.450116634,-6.20636797,10.60182762,-1.860929489,15.867446900000001,-0.266371012,5.281091213,2.65334034,0.471799165,-2.534577847,-4.618597031,-4.251770973,-7.014760017,0.987806022,-4.5201525689999995,-1.597532511,-1.0759142640000001,2.765624046,-0.97438705,5.957407475,1.632553577,1.426951289,6.982983589,-1.4779565330000002,0.309708208,-5.217053413,-1.412781239,0.36326360700000004,3.487206936,-1.5528879169999998,1
-84.22414398,128.1901093,-48.38256836,58.06710434,-34.28591919,30.92368698,-26.22524643,5.552546978,-2.562547684,-2.653248549,-0.712532818,-2.032333612,13.83607388,-7.117906093999999,6.815255165,-14.93417645,-4.355154037,-3.272471905,-2.477442026,-3.2168698310000003,0.356227666,0.47610864,-3.759734869,6.870856762000001,4.399116039,5.498874664,1.440480709,1.165574551,-3.732531786,4.867768288,-3.2747612,-2.8161058430000003,0.9056353570000001,-4.698368549,-2.174463511,-3.3732821939999997,3.520762444,0.649365544,1.6929767130000002,-6.127191067,1
-81.71430206,133.9707184,-42.44770813,54.57851410000001,-45.10218811,24.53736496,-21.98900414,8.055168152,2.446824312,-0.969454885,-6.10008049,-0.836478591,13.85257626,-9.131874084,10.86315441,-11.18881512,-4.155066013,-4.921983242,-1.83471024,-4.012672901,-1.780326843,-0.426876307,-9.68294239,-0.460924923,1.196209073,7.872189045,6.477076053999999,5.7032217979999995,-0.40364205799999997,9.497614861,-2.2497079369999997,-4.791010857,1.770929694,-6.936759472,-2.937300682,-2.351069689,6.099564552,0.65338099,-1.392217159,-5.8813481329999995,1
-74.81307220000001,133.7228088,-38.17266846,53.48377609,-42.05957794,30.75704575,-22.46028328,7.699749947000001,0.605753541,1.556058288,-6.103154658999999,0.10321684199999999,14.20830441,-8.946124077,7.693902016,-13.75352859,-2.195761919,-3.13657999,2.828451872,-4.140966415,0.8269827959999999,-1.011316299,-9.951490402000001,1.079301834,-1.4757745269999998,5.1664524080000005,1.3489361999999998,3.079190969,-3.635915756,8.800040245,-0.548392057,-3.062832832,2.7398791310000004,-5.420693397999999,-0.078502767,-0.46477171799999994,8.820453644,2.767526627,0.812421739,-6.229416847,1
-125.00700379999999,144.2934418,-36.81838608,45.10716248,-26.25173759,23.8374424,-14.32898521,-1.788578749,-0.212234929,-1.976708055,-1.856147051,0.551790833,8.564013481,-6.939042568,3.730533838,-7.815162182000001,-0.394266695,-1.372964263,-0.610852301,-5.658816814,1.013780475,2.518435001,-8.605084418999999,0.115490675,-1.284775019,-0.016947528,-1.094597459,0.841667652,-1.809958577,2.609191179,-1.60625875,-1.7708432669999998,0.272117555,-4.105590343,1.511884809,1.770112514,7.028167725,4.974833488,5.93946743,3.141662836,1
-233.84768680000002,177.78886409999998,-46.89474106,18.22114944,-16.84765434,4.737051964,-11.02856827,-14.89259148,0.11303000199999999,-8.070851326,-5.774569035,-0.9983166459999999,-2.542387009,-9.862250328,-5.778422832,-10.30635643,-6.7253813739999995,-3.788573027,-3.125646114,-4.02661562,-1.376373053,-1.475240707,-8.580659866,-3.4545443060000003,-4.644590855,-6.8905076979999995,-5.0148077010000005,-4.0738000869999995,-2.738353252,-0.48888278,-1.7560392619999998,-2.31774497,-1.080625057,-0.22128687800000002,0.9232917429999999,2.431358814,5.735421658,2.163212299,3.8739817139999997,4.023937225,1
-171.3849182,163.29995730000002,-41.78025436,44.04501343,-23.32012367,18.6087513,-11.39745045,1.01795578,3.2503049369999997,-0.855873287,-5.751105309,1.6026816369999999,6.29351759,-5.405911446,6.568523884,-11.27217674,-3.4434816839999995,-6.282025814,1.368674636,-2.047063589,-2.5057015419999997,2.239879847,-9.392976761,-0.484451532,-0.923920095,-2.1486761569999997,0.5237597820000001,2.355599165,0.34304791700000004,4.8415288930000004,-3.267588615,-2.012866735,0.883097053,-0.892430365,2.8978908060000004,-0.7165731790000001,3.03188324,-2.194264412,0.48055106399999997,-1.3768358230000002,1
-147.1438293,126.7662811,-43.36600113,37.44682312,-25.67017365,26.20324135,-9.359249115,-1.270511746,2.4741349219999997,-2.5003571509999998,-5.558868885,3.569103241,10.72420311,-7.107520103,4.3505015369999995,-8.341273308,-0.564872026,-6.2808370589999996,-4.3947639469999995,-2.529674768,-3.76693821,-1.478533149,-6.955855846,0.5897829529999999,-1.161706209,-0.220099911,0.199142963,2.40524745,-1.4269057509999998,2.5594630240000003,-0.579574049,-2.445039272,2.615036011,-0.9407827259999999,0.792351127,-0.07486785900000001,2.80060935,0.925806224,1.5282940859999998,0.549946368,1
-109.43275449999999,118.06201170000001,-26.26814461,64.30310822,-24.12492752,42.21765518,-21.03532219,13.09001446,-3.0142102239999997,3.872175455,1.009438396,-3.1413493160000003,10.97125721,-6.022858143,11.90203762,-8.55271244,5.542152882000001,-0.296559334,3.65774703,-0.8613337870000001,1.227407813,-0.27726844,-5.7582650179999995,0.8926552529999999,-6.374396324,-0.912445545,-3.47415638,2.399030924,-4.36892271,5.466154575,-1.594078541,-3.6834473610000003,0.802070677,-4.975405693,0.46542531299999995,-0.8609465959999999,3.956228018,0.055484109000000004,4.798695087,-0.5465702410000001,1
-123.1449966,128.5461273,-28.80873108,51.51919937,-28.21599388,33.68632889,-18.23788452,11.25727463,2.67607832,1.959791183,-0.964555442,-2.164185762,6.956809044,-6.905609131,12.60763836,-7.770706654,0.591080189,-4.486641884,1.3540358540000001,4.812165737,6.931068897,5.924984455,0.47822061200000004,1.783076644,-7.99560833,-7.112039566,-8.804223061,0.5124841929999999,-3.647455215,3.3520281310000004,-1.528753281,-3.722137451,0.915967405,-3.5305490489999998,0.873048127,-0.654620171,1.008157492,-1.647878885,4.564508438,1.4678922890000001,1
-225.55166630000002,129.2814331,-16.63106918,57.09977722,-7.313642502,22.10830498,-1.0533357859999999,13.91398048,5.249315739,3.14014101,4.562092304,-3.6889295580000003,2.778452396,-5.2356987,0.824764073,-4.482030869,1.077989101,-3.121689558,0.733321488,-1.121601939,-0.546764493,0.240343854,-2.248052597,-1.297982097,-4.771970272,-1.5227088930000001,-4.078361988,1.9324777130000002,-0.39082211299999997,0.085056558,0.177164242,2.989003658,2.916431427,-0.45962396299999997,2.8243994710000004,-1.20334518,-0.926580071,-1.881626368,0.669331133,-0.79723227,1
-134.0329132,154.29676819999997,-17.99163437,64.81742859,-24.75682449,28.20588493,-15.25670147,12.66691971,1.0273935790000002,5.6036238670000005,3.162427664,-0.623998046,11.29844189,-8.081384659,6.081652163999999,-5.906232834,5.086373806,-3.350206375,-0.948360205,-5.848325729,-1.212724209,0.23136073399999998,-6.230623722000001,3.2791028019999997,-5.545985699,-0.283812016,-6.545056343,-1.57259202,0.9231989979999999,2.627070189,3.7591569419999997,8.313448906,9.266933441,1.216436625,1.275890827,-3.026567459,-1.6197321409999998,-1.265927434,2.404828787,-2.060008287,1
-125.4744034,158.8911438,-27.54557419,59.08985138,-26.20693398,35.59719849,-19.46372032,10.70266724,-2.8125517369999997,7.58071661,4.765508175,-1.757430315,12.63259315,-8.227592468,10.20359039,-3.635055065,9.464520454,-0.87114495,-0.587513208,-6.126633644,-4.49207449,-2.22423172,-7.660722732999999,2.683222771,-4.765163422,1.895699859,-2.898651361,2.7197639939999996,1.71794951,4.409702301,2.836836576,3.779268503,7.515542507,1.051210523,2.2399983409999997,-2.772131443,-0.7740617390000001,-2.080693007,0.859347045,-1.685176611,1
-127.12528229999998,158.8328705,-30.09727287,64.33882904,-26.58753014,33.90316772,-18.93139648,6.815629482,1.010750175,0.823134363,5.026360512,-5.1126213069999995,15.5826416,-2.3963129519999997,12.62390423,0.991239607,7.176623343999999,-0.32562518100000004,-3.82820487,-1.4592396019999998,-2.460074425,-0.742456377,-8.166508675,-1.2185716629999999,-4.408715248,0.841369867,-1.659229279,2.636515379,1.288969755,0.19949829600000002,2.877636194,2.548336267,5.940213203,1.5324255230000001,3.978320122,0.545437932,-1.920242429,-2.3410413269999997,-0.23821497,-0.04407024,1
-87.81408691,138.94703669999998,-30.33798981,64.90343475,-35.10624695,38.1701088,-17.35372734,17.15015221,-6.966751099,5.695519447000001,4.808130264,-1.8406723740000002,12.87017632,-2.9448652269999998,16.13545036,-3.695792198,11.36111736,-1.4160716530000002,4.647981644,-0.857019365,0.22460410000000003,0.53796643,-5.07108593,2.0691998,-5.376470566,3.0709486010000004,-5.398883343,1.2133849859999999,-2.350180864,3.1408326630000003,0.644946098,2.232655287,4.962794781,1.653859019,4.415530205,-2.622442961,1.551539421,-2.251379967,3.2097404,-1.141432405,1
-85.02069855,136.8502808,-42.56534958,56.94420624,-39.43003464,29.57345581,-26.0270443,20.43963051,-2.914512157,10.27781773,4.186684132,-3.28110075,11.89799881,-2.835482359,17.27694511,-5.305686951,9.549616814,-1.867408276,8.40890789,-0.28650191399999997,1.203203917,1.088906527,-5.92101717,-0.761736333,-9.058451652999999,0.9060775040000001,-8.127759933,2.1013593669999997,-1.841140032,3.312587738,-0.453224629,1.1110237840000001,3.0421905519999997,-0.8515928979999999,2.93487668,-3.705218315,2.411399126,-1.830854774,4.394799709,-0.9177383179999999,1
-86.40009308,107.54241940000001,-69.09974670000001,41.25839233,-52.94288635,22.33444023,-36.26520157,14.83721638,-13.85712528,2.757719994,-5.28622961,-11.5223341,2.511929989,-9.800478935,12.41262341,-11.09310913,6.964392185,-8.078942299,6.4396791460000005,-4.226991653,-2.387208223,-3.256609917,-7.054183482999999,1.5890893940000002,-6.781261444,2.570862532,-9.118472099,2.6869072910000003,-4.297861576,2.623619795,-1.895034313,-0.3462421,1.788422585,-1.344050169,3.773061752,-1.122471571,5.657411098,-3.3585660460000004,1.389537096,-4.2131042480000005,1
-64.97190094,104.118042,-48.97480392,68.94795227,-33.10883713,48.97691727,-11.90669537,39.10678482,3.851663828,20.04547691,6.132987022000001,-3.41679287,8.775289536,-4.37647438,21.9683857,1.766414642,20.03656387,-0.811606467,11.19745064,-2.1097025869999997,0.29460686399999997,-2.605110168,-4.569502831,3.044044495,-7.4477815629999995,2.722780228,-7.585772991,5.745632648,-3.224235058,5.16082716,-1.1766072509999999,1.429175735,2.503841162,-0.488354027,2.928017855,-2.0518651009999997,8.289201736,-2.728590488,1.865954757,-5.017114639,1
-75.09529114,120.84365079999999,-39.03539276,64.39615631,-38.3212471,38.55156708,-18.48924828,26.39418221,-3.8526244160000003,9.706163406,2.944843531,-2.195180416,14.3924036,-2.413260221,17.49976349,-4.609319687,11.76473713,-4.422894478,6.012085438,-2.345001459,0.07378786799999999,1.50322175,-2.983166456,3.70788765,-6.210600376,4.527590275,-4.171209812,4.024800301,-2.165379047,3.1710391039999997,-1.73554194,-0.10425976699999999,1.75587678,-1.731054544,1.3711282009999999,-3.961016893,5.7406373020000006,-0.049528684,3.4091470239999997,-3.037288904,1
-79.12903595,128.2704315,-33.12182617,64.93602753,-36.07860565,38.412090299999996,-19.63445091,22.2269516,-6.0578408239999995,7.249358654,3.1585888860000004,-0.792436659,14.89067268,-2.848707914,14.66753387,-5.6987118720000005,11.65618229,-4.511574745,6.088311672000001,-1.131553888,1.9949026109999999,3.009990454,-3.8229718210000003,3.840642691,-4.60674715,4.794213295,-4.627239704,3.185126305,-2.58676672,3.7604153160000005,-0.32650753899999996,0.651728272,2.7989692689999996,-1.714391112,1.913830161,-3.0031569,5.115654469,-1.143045068,3.270325899,-2.56661272,1
-81.96320343,133.677536,-40.90627670000001,61.17892075,-30.99900818,40.31935120000001,-13.5095644,17.57588387,-5.6494688989999995,4.283634663,7.108405113,-1.065282702,12.66738605,-1.8079457280000002,14.54670811,-2.295481205,12.0107317,3.336431265,7.281988144,-1.535639405,3.704985619,5.299346924,-2.117669582,3.4490065569999997,-3.189578056,4.819927692,-3.230048656,3.269071341,-1.7603741880000001,1.01238811,-2.59262681,-0.567395866,1.5589159730000002,-1.196061254,5.731985092,2.0867907999999997,6.460631847,1.973969936,4.943039894,-1.974691749,1
-76.18571472,129.86639399999999,-40.08304214,66.37421417,-32.45426178,36.87674332,-16.75020409,18.24596786,-7.799880505,3.98146677,5.4558706279999996,-1.604133606,12.12708569,-2.446677446,13.55505276,-4.394425392,11.04297352,-1.425640345,4.220618248,-3.1959438319999998,3.274699211,3.384279013,-3.523468733,4.204156876,-2.723364115,4.017378807,-4.758852482,4.077423096,-2.168345451,2.024615288,0.172914371,2.8586277960000004,3.3159589769999998,-0.243609369,4.516952991,-1.920568705,3.822669983,-0.663390636,3.6309201719999997,-1.4642854930000002,1
-91.24581909,132.1375885,-39.45441818,68.33588409,-36.340400700000004,27.20284462,-16.617914199999998,14.9191761,-1.797798157,-0.5368798379999999,5.341001034,-2.431332588,9.975790024,-4.464848995,9.573604584,-5.05988121,7.257023811,-0.432320356,2.216893196,-1.700550079,0.81714201,0.8097256420000001,-5.320059776,3.076440573,-2.989259005,1.3215942379999999,-3.7438838480000003,3.30706954,-1.4640375380000001,-0.8101489540000001,-0.577796221,1.763775945,2.690844059,1.1266700029999999,6.513343811,0.6828835609999999,4.063504696,1.46590364,2.9660589689999997,-1.503573179,1
-282.57818599999996,186.9250793,0.53701961,20.83873177,9.784780502,-4.74220562,-3.958552122,2.616482496,4.234376431,5.595780849,8.493530273,5.32006216,9.570840836,12.96209049,10.8217659,8.030332565,5.934606552000001,1.828865051,2.9356303219999997,1.710704565,-1.6254090069999998,-5.075455666,-10.59868717,-7.130300999,-1.879961371,-1.4523255830000001,0.31022045,0.073088326,-6.159433365,-7.183038235,-4.129606247,-1.705046535,1.574760675,1.9982199669999998,3.883945704,6.5046134,2.678443193,-3.1920857430000003,-5.055608749,-3.604742765,1
-159.74269099999998,167.7842407,-47.96212769,63.56249619,-17.09654236,20.89093018,-9.319822311,-7.0529184339999995,3.782862663,-5.394902706,8.466506004,-5.335843086000001,6.435540199,2.20148325,-0.91034615,2.106705189,0.43527126299999996,1.1885064840000001,0.088285133,-6.744329929,1.1321063040000001,-0.01219252,-7.232559681000001,-3.603605747,-3.6601929660000003,-0.432053894,-5.054781913999999,-3.245415926,0.974538386,0.8876060840000001,0.015295268999999998,5.372189045,6.723150252999999,1.7570173740000001,2.24387002,-2.8088495730000003,-6.02984333,-3.904573202,-0.82677269,-0.546130359,1
-133.24655149999998,155.2302551,-34.72766876,51.25582886,-23.30283356,24.66888237,-18.30716896,3.753053188,-1.869408369,-4.281484127,1.152222633,-2.9646522999999996,9.132488251,-0.09275566800000001,7.438434124,-0.5026938320000001,5.2685823439999995,-2.54282999,3.1295418739999996,-4.692178726,-2.790461063,1.264220715,-8.257333755,-3.01629281,-2.7468500139999996,-1.127611399,-4.9833230969999995,-0.247500658,-0.713704288,2.547371864,0.149665192,4.92783165,2.956234217,-0.9463071820000001,3.175701618,-1.030038118,3.515313625,0.95012182,0.718556225,-3.547833443,1
-110.3245468,142.564682,-40.59572601,58.38804626,-28.59469032,35.30176926,-21.33547211,7.914250374,-3.5965645310000003,-0.146328911,4.657786369,-4.569484234,10.77151012,-2.69286871,13.08230019,0.0019254460000000001,10.69503117,-0.581465185,1.6339309219999998,-1.4504928590000001,-3.055210829,-3.396157265,-11.11983299,-0.9648103709999999,-5.642319202,0.596137226,-1.244928241,4.149324417,-0.199126512,0.825633705,0.480254054,1.095112205,3.144967318,-0.8209756020000001,3.2743783,-0.490219474,2.4797859190000002,-0.47352764,0.968789935,-0.42933365700000004,1
-124.71855159999998,134.8427429,-69.62386322,60.11322403,-38.09428024,32.55696106,-19.32103729,14.73235798,-1.93365109,0.710404038,3.1214041710000004,-9.521672249,1.925352454,-9.896295547000001,9.873118401000001,-5.362633705,10.094515800000002,2.44504261,9.579977989,3.562453032,-0.33723822200000003,1.998286486,-2.9954271319999997,0.129761845,-12.93057919,-7.898698807000001,-9.508402824,0.6758021120000001,-2.282868147,0.6049187779999999,-0.9385024909999999,-1.850459576,0.926665187,-2.909273148,-4.546788692,-9.737560272,0.639479876,1.19096601,1.0931086540000001,-3.2203278539999998,1
-103.4166946,110.4203262,-54.88349152,50.01902008,-44.70451355,32.27541733,-23.51807976,17.04026222,-10.30524063,0.73182559,-3.2039434910000004,-10.00904655,6.110342502999999,-8.491667747000001,8.890978813,-11.97107506,5.040882111,-6.7262582779999995,4.923190117,-2.841351032,-2.8838126660000003,-2.087903023,-4.632130146000001,4.391248226,-3.277641773,4.956734657,-5.320519924,3.3689908980000003,-2.367220402,3.960499048,1.230960727,0.660580873,1.545093656,-2.336619139,2.124945164,-3.5402863030000002,3.1580262180000003,-2.270080328,1.955613136,-2.595072031,1
-94.37075043,130.5404968,-35.21315765,64.7173233,-33.53171539,36.96753311,-17.2075901,20.34354973,-4.685313225,5.846006393,5.058588982,-2.55052352,11.71267128,-4.093036175,12.50350475,-5.017718792,9.396510124,-3.017992496,6.418297291,-0.315472484,1.096980214,2.048123121,-1.941794515,4.58108139,-3.156142473,5.807709694,-2.1336488719999998,5.982532977999999,-0.141897157,3.852365732,0.56113112,1.364935398,2.653917074,-1.689109206,1.993583679,-3.9418098930000003,2.633275032,-1.064389229,3.154809475,-2.600805521,1
-81.6926651,132.8570862,-38.96758652,63.19986343,-32.24825287,37.53687668,-17.19726181,18.61662292,-4.073559761,4.77199173,9.963021278,0.744756222,12.88732338,-1.487715602,16.35002899,-2.1912257669999997,6.352267742,-5.31876564,3.289322138,-2.82835269,-1.9517370459999999,2.681927919,1.16083765,7.2598352429999995,0.569604456,9.403004646,2.7439236639999995,7.255118847,-0.271439284,2.454734325,-0.8876231309999999,-0.18929722899999998,0.974264383,-1.582547665,1.663094163,-3.51476717,3.7735793589999997,0.227995917,2.266234875,-4.446803093,1
-79.36550903,130.0485229,-35.85565567,66.24191284,-36.94421768,36.12909317,-16.45575333,18.95315361,-3.024355173,2.942908764,3.5150873660000004,-4.52987051,11.32065678,-4.326486111,12.74581623,-5.370082855,9.190163612000001,1.049372554,7.006113528999999,-0.33845779299999995,0.133507892,3.94966197,-0.898142219,4.7498216630000005,-0.6140154000000001,8.634271622,-1.1047616000000002,1.8827577830000002,-3.2665181160000003,1.117407084,-0.750411391,0.35338097799999996,2.24595499,-2.274163008,1.4524770980000001,-2.062646627,4.650943279,1.177168608,4.1077961919999995,-1.034600258,1
-86.01822662,128.01748659999998,-35.50538635,64.93370056,-32.14328003,34.25209045,-18.28541183,18.55691528,-4.960975647,4.826368809,2.172401428,-2.443405867,12.03002739,-2.402894735,15.71668434,-1.770432472,12.32472134,0.293527842,7.267297745,-1.543499947,0.99569279,3.3756318089999997,-0.735145569,3.678925037,-3.518777132,4.652004242,-3.9778497219999998,3.663817167,-1.277342439,3.2861707210000004,-1.744608402,0.147377864,1.8152947430000002,-2.625458479,-0.310194045,-4.62641573,3.3615314960000005,-0.79589057,4.202298164,0.079993673,1
-76.54421234,124.0723801,-40.11840057,64.08535767,-35.46158218,38.60580826,-14.13245583,26.63205528,-3.111020327,9.961927414,2.565073967,-3.932141542,7.796664237999999,-4.575769901,16.99551964,0.899564147,18.23284912,0.015078231000000001,9.224785805,-1.6063678259999998,0.933832228,-0.590516925,-2.426912069,4.5580086710000005,-4.656227112,4.290784836,-5.269158363,5.04417038,-2.030515194,5.465081215,0.535001159,2.633794546,3.83034277,0.738739073,2.399147034,-4.02127552,6.010724545,-0.030308114,4.20230341,-2.8364849089999997,1
